period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
3/1/14,3/31/14,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,213326.4008,-0.003632986,0.082431632,225760.2293,0.002645504,0.091288885,116.2320494,-0.002583154,0.081874425,121.2133223,0.001415704,0.072596702,425292.1642,-0.000863215,-0.027594281,320878.9621,0.038554867,0.003270825,566809.1187,0.021172713,0.04305274,1924105.501,0.002412485,0.037362316,4.735335393,-0.005593994,0.395986429,63.42693352,0,0,0.973288325,-0.000357286,-0.002077206,0.199589173,-0.008932038,-0.024662766,0.07476397,-0.007142912,0.021704645,0.314343925,0.011590021,-0.007744451,,,9/13/22 0:00
8/1/15,8/31/15,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,233026.2261,0.00415998,0.066619646,246287.2364,0.002947193,0.060835287,125.6524029,0.000354065,0.062091296,131.9344801,0.010242938,0.056850465,509277.1269,0.00427661,0.120993332,392294.416,-0.016071957,0.170766342,611032.3067,0.007302793,0.069414948,1854883.363,-0.004313617,-0.039091108,3.75851448,0.084921459,-0.526055774,54.63214145,-1,-4,0.976950047,0.00049645,0.004053282,0.209080036,0.000981919,0.02527004,0.121105072,0.00188263,0.027477276,0.340347587,0.006830576,0.034026283,,,9/13/22 0:00
1/1/20,1/31/20,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,298881.3939,0.00156456,0.05854341,310856.9136,0.008534705,0.040976343,160.8883424,-0.000849174,0.050970164,166.7300336,0.01150703,0.042303306,505415.5005,-0.022431607,0.091975701,458736.7343,0.020747045,0.078912523,642473.0058,0.065654451,0.011626151,1431757.449,-0.009519195,-0.098780065,2.967643997,0.091759846,-0.634681024,45.60355112,1,0,0.984402023,-0.000257481,0.002785001,0.23073658,-0.001741837,0.013854793,0.131904318,-0.002124071,-0.020338434,0.395550706,0.039674821,0.027000701,,,9/13/22 0:00
5/1/18,5/31/18,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,253874.9065,0.003069543,0.080900841,259508.687,-0.008324149,0.055740664,156.843,-0.001596905,0.067046634,160.058379,-0.011931023,0.05321026,48102.21214,-0.004414796,0.017957464,43905.942,-0.006500255,0.053602452,57937.26175,0.014145797,0.030679718,110111.0976,0.01202215,-0.093174081,2.296323793,0.026436927,-0.321768618,32.35916877,0,-5,0.988626938,0.000267643,0.002612813,0.274447322,-0.002672494,0.015084664,0.122931654,0.004267425,0.043438988,0.444906294,-0.000439381,0.027800936,,,9/13/22 0:00
5/1/21,5/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,379072.0265,0.009600096,0.274391787,379856.9383,0.012283665,0.159382946,191.3821287,0.018238457,0.258928501,194.154253,0.01934247,0.184632199,461054.8227,0.007090648,0.439006693,440364.5,0.016414298,0.308115482,493386.1138,0.000684879,0.025615138,555705.7625,-0.043514299,-0.427220672,1.276640085,-0.040851377,-1.841620408,21.25308476,-1,-24,1.016415815,0.004604362,0.038345203,0.481900263,0.01679606,0.256247795,0.081175405,-0.003730379,-0.054848477,0.528593172,0.028166404,0.153827598,,,9/13/22 0:00
11/1/14,11/30/14,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,222312.2562,0.005753924,0.06025183,234898.08,0.003375836,0.063832804,119.8650201,-0.000306505,0.045017987,125.6547006,-0.003423153,0.049786476,439901.5996,-0.030393368,0.044209645,341961.248,0.002770916,0.044887815,573220.0515,-0.006901072,0.021896663,1905777.619,-0.004191447,0.019285181,4.472295377,0.273410525,-0.02032926,61.17939825,0,0,0.973767311,0.000602568,-0.001263629,0.189824951,0.002817645,-0.024964219,0.099185213,0.000147601,0.025172417,0.312389728,0.006491149,0.004372194,,,9/13/22 0:00
7/1/15,7/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,241530,-0.010515808,0.058602553,247420,-0.009581211,0.061091893,129,0.002159766,0.05688897,131,-0.00742721,0.051532399,626059,-0.01375852,0.165940609,482514,-0.044718322,0.229904018,725327,-0.042469578,0.073403882,2077998,0.007542898,-0.026704658,3.319169119,0.070173697,-0.656966279,45,0,-1,0.980440369,-0.000974099,0.003654281,0.230152483,-0.007649114,0.023002992,0.136184978,0.007868363,0.042177159,0.317899684,-0.020254003,0.008458048,,,9/11/22 14:57
8/1/12,8/31/12,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,151714.544,0.003456571,,160425.5741,0.008599682,,129.2386087,0.001189744,,135.0062233,0.008920508,,47845.21412,0.020134903,,31985.85454,0.007649585,,58465.73364,0.009285934,,232579.8684,-0.026968041,,4.456719465,-0.363204232,,80.82808734,2,,0.963726155,0.001681682,,0.185637978,0.003222914,,0.056053624,-0.003150558,,0.309849322,0.017197049,,,,9/13/22 0:00
7/1/21,7/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,393772.1246,0.017975373,0.199177747,393835.6254,0.018386096,0.137802342,199.4444788,0.015257292,0.236717315,199.5713703,0.014418863,0.165032887,477965.0048,0.018233809,-0.014089614,444222.5521,-0.006746323,0.069371169,495426.0071,0.003719067,0.01958148,580264.6742,0.049020372,-0.273942699,1.23938002,0.02089864,-0.345298881,19.83888755,-1,-22,1.0206402,0.000429565,0.034606525,0.509719108,0.009726158,0.237430778,0.086920221,0.00635197,-0.009866464,0.573819637,0.012905034,0.062533677,,,9/13/22 0:00
7/1/12,7/31/12,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,170201.0144,0.006634144,,172698.0404,-0.001398739,,110.8588695,0.007729148,,111.7761631,-0.01211581,,30752.32592,0.003479013,,22500.93777,0.027417875,,37556.17713,-0.005168378,,142617.7355,-0.026846646,,4.911396827,-0.044414127,,70.77817871,-1,,0.970070404,0.000121639,,0.19036648,0.002838046,,0.059596236,-0.00226507,,0.34044234,0.013773364,,,,9/13/22 0:00
11/1/20,11/30/20,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,280374.4032,0.00082803,0.090366646,293561.9136,-0.009324608,0.069931515,239.7710039,0.006927754,0.093496373,255.8558084,-0.01695175,0.093727501,70761.0938,-0.019294391,0.246310996,62418.59892,-0.025144267,0.245975542,79969.31725,-0.057821072,0.136187814,174332.9275,-0.015587824,-0.001436042,2.562981304,0.144825436,-0.579813902,34.85348388,-2,-7,0.9880458,0.001593366,0.007358281,0.257649101,0.004520088,0.065225016,0.113307296,0.007792574,0.001251946,0.392284897,-0.008796415,0.039086578,,,9/13/22 0:00
4/1/21,4/30/21,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,292836.2343,0.022197403,0.141197909,305831.3706,0.003827188,0.136748939,259.1975682,0.03506471,0.18129947,272.4833097,0.020787755,0.160073537,72635.83921,-0.018516982,0.866723097,65913.42454,-0.007207001,1.98854521,76302.24456,-0.009768376,1.432578379,134396.9795,-0.044505554,-0.209130251,1.853855792,-0.069912353,-2.661898736,35.0552709,-2,-6,0.993037544,0.003378242,0.014315771,0.287475745,0.025540081,0.096426026,0.092961253,-0.00654854,-0.001868154,0.434493727,0.004642562,0.189809248,,,9/13/22 0:00
3/1/15,3/31/15,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,209391,0.028056194,0.052343107,225422,0.017636327,0.085797603,132,0.023454391,0.029079898,140,0.025964065,0.06659627,39302,0.396045842,0.194070128,37224,0.391295285,0.184869923,59634,0.30448614,0.07269838,136963,0.032114485,0.018605952,3.484872512,-1.228792349,-0.600301109,58,-9,1,0.978113365,0.002998349,0.000291981,0.19959667,0.015339076,-0.01371926,0.087478674,0.007435869,0.017719896,0.431473904,0.016843584,-0.010221879,,,9/11/22 14:57
1/1/22,1/31/22,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,393995.9938,0.007571802,0.146351936,401136.6696,0.008549662,0.143863302,216.4482409,0.009512383,0.169795589,221.8573978,0.013936843,0.166058026,600519.4392,0.066708329,-0.038279506,567044.6705,-0.030278207,-0.081045282,625242.9806,-0.027273224,-0.074077077,811640.7877,-0.000874642,-0.159174604,1.346298177,-0.003741697,-0.206408626,17.91171584,-2,-6,1.014750536,0.00028864,0.012050045,0.508241879,0.012214299,0.112207601,0.093769349,0.000170256,-0.002025574,0.522116877,-0.023580604,0.028138017,,,9/13/22 0:00
3/1/14,3/31/14,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,186467.2295,-0.000105032,0.122663343,196419.8606,0.004741026,0.110357109,158.2784078,-0.000835303,0.126382177,167.7512248,-0.005031324,0.120761483,52017.09522,-0.007123222,-0.022982618,39746.25681,-0.001886517,0.059991516,66910.64804,0.021729377,0.093134482,214944.9681,0.00730278,0.029825687,4.519433994,0.003431675,0.363790177,59.37752089,-3,-6,0.970583631,-0.001666647,-0.001289054,0.176514733,0.000407671,-0.04165679,0.066582455,-0.002175734,0.013944461,0.309621666,0.006894179,-0.0186421,,,9/13/22 0:00
9/1/12,9/30/12,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,185770.2421,0.013065845,,196149.0037,0.008086147,,101.8264942,0.007465016,,107.0231366,0.010624572,,413986.0954,0.016441478,,273310.2114,0.021533511,,506690.3279,0.02546352,,1871923.125,-0.015528501,,4.592021884,-0.03568189,,75.19093338,-2,,0.969545899,0.001662902,,0.205010576,0.009667376,,0.054731997,-0.000812036,,0.325587865,0.013255654,,,,9/13/22 0:00
12/1/13,12/31/13,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,211427.5085,0.008340281,0.100268368,221020.5248,0.000982574,0.098196096,115.3460466,0.005620267,0.099527743,119.058244,-0.005323846,0.087466069,420402.167,-0.002076833,0.002755026,324860.1874,-0.007365737,0.083892125,548175.5799,-0.022750871,0.035188648,1869308.653,-0.000219864,0.017189258,4.516666792,0.024042155,0.000447209,61.14034271,0,-8,0.974847609,-0.000183331,0.002213834,0.212703483,-0.002085688,-0.015113097,0.106862248,0.032849451,0.053300086,0.29552985,-0.012487684,-0.059894778,,,9/13/22 0:00
12/1/21,12/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,408642.3614,0.006143671,0.158159262,415795.8724,0.01383377,0.123673648,208.9337624,0.009912744,0.179938918,212.8671273,0.020826041,0.1522799,426115.2265,-0.083473416,-0.104629895,428853.8391,-0.027454836,-0.047563159,497465.7074,0.002404665,-0.071164733,594576.5337,0.001664779,-0.168439283,1.300564254,0.014027448,-0.16713121,18.94702224,-1,-5,1.014175534,-8.89E-05,0.01174308,0.528318035,0.012238264,0.110979081,0.09641299,0.002321713,-0.002342596,0.56115122,-0.009012087,0.023934204,,,9/13/22 0:00
7/1/15,7/31/15,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,238176.3165,0.003156546,0.065739531,253334.906,0.009995961,0.066919606,121.3230297,0.008681959,0.063063645,126.5500914,0.005369883,0.0597222,398398.3101,0.019200279,0.134807976,313585.8439,0.024283125,0.229044302,472764.8729,0.00815913,0.045581536,1514754.126,-0.011860859,-0.02945712,3.778679273,-0.196091159,-0.735099901,57.22002239,0,-1,0.976361181,0.000256329,0.003682642,0.21185494,-0.00082894,0.022357486,0.125005362,0.004186429,0.03442083,0.33573338,0.007986642,0.007505206,,,9/13/22 0:00
7/1/19,7/31/19,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,248315,-0.030680476,0.004150257,264574,-0.010251701,0.019229889,213,-0.009651699,0.01110577,228,-0.010068966,0.034230786,66630,0.002881045,-0.031119263,56836,0.000305243,-0.05765459,75016,-0.025155402,-0.044084911,189039,-0.016562824,0.087811467,2.837135158,-0.056093959,0.310184775,39,3,8,0.981709173,-0.000294921,-0.004673756,0.201753098,-2.30E-05,-0.046292161,0.136787626,0.001829257,0.01358317,0.336780142,-0.034440928,-0.04369638,,,9/11/22 14:57
5/1/16,5/31/16,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,214495.6241,0.006704753,0.074132408,228284.9776,0.009453671,0.076385294,181.2415914,0.004870153,0.072771285,194.7138199,0.018312776,0.092290055,58522.30208,-0.003864513,0.028673954,48863.952,-0.010823564,0.053629849,69078.11696,-0.019837068,-0.046898692,192636.0757,-0.014975985,-0.098937367,3.337105878,-0.044246796,-0.387370104,47.13250218,0,-5,0.97592621,-0.00031379,0.003307474,0.19873997,0.004325673,0.01912356,0.09986592,-0.002735767,-0.001365327,0.359232973,-0.002286925,0.025141881,,,9/13/22 0:00
10/1/16,10/31/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,252994.7756,0.003326907,0.078732277,265615.018,0.000468487,0.061196155,136.7536878,0.011108622,0.07869832,141.9441671,-0.000140823,0.067520672,529359.3941,0.015180602,0.067475489,418674.7894,-0.010183973,0.056004405,610245.8231,-0.020188508,-0.018628941,1685355.022,-0.01275631,-0.096693782,3.250876703,0.006338182,-0.515963662,49.86417594,0,-4,0.980302341,0.000374409,0.004449787,0.227622281,-7.31E-05,0.020127974,0.11554286,-0.001329803,-0.006925068,0.365239991,0.00194049,0.024351176,,,9/13/22 0:00
2/1/18,2/28/18,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,277504.551,0.010234801,0.076435985,289008.1372,0.002138544,0.067517612,149.5394839,0.009241952,0.07606142,155.1413353,0.006489,0.087387956,530825.6394,0.031451956,0.023996283,453816.189,0.00874854,0.017905739,638113.8851,0.041088814,0.009468859,1506059.735,0.001750598,-0.074253068,2.99297773,0.026940276,-0.296972321,41.34102598,0,-5,0.98478966,-0.000303218,0.004078335,0.250801569,0.002708949,0.020701571,0.12560176,0.004249206,0.005774194,0.40235656,0.002475553,0.018520616,,,9/13/22 0:00
10/1/21,10/31/21,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,383200.3154,0.008811935,0.142493749,388850.6531,0.011399666,0.135737434,210.7547571,0.005366185,0.184553221,211.8809581,0.013935478,0.138223825,619473.0311,-0.008884584,-0.064466629,599637.6666,0.001572186,0.00382669,642547.2869,-0.004697007,-0.083273956,823090.8658,-0.01609438,-0.201150649,1.346212223,-0.021964663,-0.213412222,20.64765919,0,-9,1.014539399,-0.000350158,0.014510788,0.487530232,-0.004371,0.119598046,0.091307842,-1.25E-05,-0.005437958,0.54282907,0.001414656,0.024137962,,,9/13/22 0:00
8/1/22,8/31/22,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,408507.0736,0.004032714,0.078990034,419195.9854,0.002440233,0.101955493,226.2779953,0.003770297,0.097354004,229.4020381,0.001268541,0.104895077,500074.7868,-0.016789521,-0.195474802,489177.3765,0.00216047,-0.173164323,507433.0573,-0.199373845,-0.216812715,966638.2927,-0.022117758,0.155850467,1.911205065,0.044226085,0.550848057,28.85591781,2,8,0.999386916,-0.00516862,-0.016775747,0.365792405,-0.056993144,-0.136709301,0.143560416,0.004725892,0.053601758,0.390846098,-0.0185563,-0.160924985,,,9/13/22 0:00
2/1/13,2/28/13,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,163074.8772,0.005948772,0.146502136,172444.7532,0.024409498,0.09764115,136.9298872,0.011962548,0.145328583,145.8013406,0.017786633,0.091647275,52878.24085,0.015534052,0.085808104,39181.88721,0.029186382,0.224813723,63913.01884,0.00641508,0.027579145,211023.8904,-0.009350425,-0.227304926,4.486477327,-0.031011633,-1.628645385,65.15786176,-3,-25,0.972909596,2.88E-05,0.016083821,0.218311022,0.000766623,0.055436831,0.054183206,-0.005101847,-0.019186635,0.338342532,-0.01302513,0.096667272,,,9/13/22 0:00
3/1/16,3/31/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,241696.4637,0.01137382,0.059952521,256755.1093,0.007302369,0.067568075,130.6034072,0.01048144,0.062630334,137.1847628,0.010343404,0.06651475,495624.0746,0.012410825,0.037638584,412028.0304,0.021893151,0.112123341,628025.8082,0.004421283,0.040063973,1828572.63,0.000880971,-0.048227895,3.847527316,0.19528348,-0.296164286,53.80483653,0,-6,0.978290841,0.001237161,0.002994386,0.222323631,0.00682403,0.022238714,0.121848455,-0.037307554,0.013727589,0.358250946,0.007430507,0.026109052,,,9/13/22 0:00
5/1/19,5/31/19,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,288966.9261,0.011014838,0.036598212,301657.3089,0.00255886,0.031886366,155.541524,0.010408434,0.033397136,161.551578,-0.001969429,0.032916125,548940.2574,0.017442873,0.007147993,458793.9661,0.005399414,-0.003224562,652355.4124,0.018722606,0.013340726,1624181.375,0.005700422,0.066988427,2.970032301,-0.153788118,0.082230973,43.8872051,-2,3,0.978556491,0.000508261,-0.004319287,0.224905708,0.00708502,-0.031756369,0.151254167,-0.00101992,0.016074308,0.37275931,-0.003609232,-0.025886152,,,9/13/22 0:00
3/1/20,3/31/20,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,268930.2175,0.01002423,0.088392467,268430.7073,-0.021470624,0.002131303,228.2030503,0.002588857,0.088190301,232.9099426,-0.027819793,0.018871161,55481.05324,-0.107022257,-0.014515957,40198.23314,-0.224977135,-0.175634749,59180.60721,-0.181593229,-0.162964685,175043.4334,0.007492883,-0.057747163,3.252446297,0.463991653,-0.139144296,41.55658609,-3,-4,0.981557555,-0.000234083,0.004107424,0.194780747,0.00625891,0.022829088,0.117189793,-0.002313618,-0.013068634,0.350670532,-0.008101381,-0.004380954,,,9/13/22 0:00
11/1/18,11/30/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,277776,0.002051235,0.02986666,282755,-0.019539596,0.033918072,151,-0.005970318,0.033837682,155,-0.021138566,0.043356691,481974,-0.0929517,-0.030742133,368525,-0.161322865,-0.040312545,467811,-0.232723778,0.013671133,1597210,-0.060253053,0.071225047,3.313890161,0.115307344,0.315440752,46,3,0,0.978927654,-0.001695685,-0.001785864,0.204891239,-0.016150716,-0.019797933,0.1465641,-0.035300831,0.031870622,0.288969333,-0.026947192,-0.036183243,,,9/11/22 14:57
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,210482,0.016930199,0.059330396,193439,-0.016586364,0.063283427,132,0.001185917,0.032804948,124,-0.022161746,0.059125277,38046,0.236111585,0.119612628,22674,-0.108194595,0.091628432,29548,-0.132001107,0.166779398,131332,-0.082811383,0.068731101,3.451889627,-1.20028407,-0.164342009,59,3,1,0.975673153,-0.000771292,3.16E-05,0.18073805,-0.004133773,-0.023481482,0.073437676,-0.010981567,0.012657434,0.252446407,-0.026139601,0.004431279,,,9/11/22 14:57
12/1/15,12/31/15,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,220011,-0.000351676,0.045273493,201719,-0.040103116,0.042800561,136,-0.010620253,0.03645527,129,-0.032004079,0.039227885,42948,0.264997608,0.128827845,25642,-0.131896885,0.130882957,29671,-0.210749523,0.004162135,121763,-0.108264169,-0.072862227,2.835133166,-1.186726839,-0.616756461,52,2,-7,0.978029328,-0.000300474,0.002356176,0.198118841,-0.007428939,0.017380791,0.078168872,-0.019838736,0.004731195,0.265177634,-0.03644081,0.012731227,,,9/11/22 14:57
6/1/19,6/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,311321,0.017196309,0.031663312,316711,-0.035067878,0.02956038,154,0.009462134,0.029327587,156,-0.020484985,0.023594622,495621,-0.024721954,-0.05457878,422821,-0.055517832,-0.025906318,586881,-0.115327237,-0.052032509,1359975,0.026455822,0.020732924,2.743979025,0.13681129,0.202456227,36,-2,4,0.987296064,0.000769862,-0.002281757,0.268744338,0.006309255,-0.028948245,0.168760195,0.011372714,0.011981877,0.39571253,-0.03368447,-0.010851001,,,9/11/22 14:57
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,221488,0.010588451,0.052277529,211749,-0.03663947,0.076631997,119,-0.00754335,0.040463276,117,-0.03480601,0.061474065,447185,0.1768231,0.08884335,244747,-0.124390376,0.063318267,328470,-0.176620085,0.065896834,1745732,-0.090266282,0.017337263,3.903824441,-1.14612665,-0.274390039,68,3,-1,0.969600111,-0.000979333,-0.000954036,0.169412576,-0.006146694,-0.021522874,0.07339977,-0.014412374,-0.022286161,0.229222436,-0.028986096,0.007867824,,,9/11/22 14:57
